"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
1283,"1","2025-01-12T00:14:45.345133Z",1340,"/data/upload/5/f669bbea-image_1359.jpg","[{""x"":33.81369426751593,""y"":44.26751592356688,""width"":35.340764331210174,""height"":20.859872611464965,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",4.275,"2025-01-12T00:14:45.345152Z"
1284,"1","2025-01-12T00:14:53.232216Z",1341,"/data/upload/5/8852ae45-image_1360.jpg","[{""x"":35.777070063694275,""y"":42.356687898089135,""width"":30.977707006369403,""height"":21.33757961783436,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":30.54140127388533,""y"":86.94267515923558,""width"":33.1592356687898,""height"":12.898089171974592,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.946,"2025-01-12T00:14:53.232235Z"
1285,"1","2025-01-12T00:14:56.797671Z",1342,"/data/upload/5/f06f7537-image_1361.jpg","[{""x"":25.74203821656051,""y"":59.39490445859873,""width"":53.22929936305732,""height"":32.80254777070064,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.572,"2025-01-12T00:14:56.797686Z"
1286,"1","2025-01-12T00:15:04.727688Z",1343,"/data/upload/5/f6585172-image_1362.jpg","[{""x"":28.796178343949048,""y"":39.17197452229299,""width"":33.159235668789805,""height"":19.904458598726123,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":24.43312101910828,""y"":16.0828025477707,""width"":45.59394904458598,""height"":23.56687898089172,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":38.17675159235669,""y"":83.28025477707006,""width"":45.375796178343954,""height"":15.605095541401283,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.697,"2025-01-12T00:15:04.727711Z"
1287,"1","2025-01-12T00:15:09.313914Z",1344,"/data/upload/5/10ccf2c6-image_1363.jpg","[{""x"":34.394904458598724,""y"":39.490445859872615,""width"":37.15498938428875,""height"":25.159235668789798,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":400},{""x"":46.92144373673036,""y"":87.89808917197452,""width"":29.299363057324847,""height"":12.101910828025481,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":400}]",3.342,"2025-01-12T00:15:09.313938Z"
1288,"1","2025-01-12T00:15:17.428062Z",1345,"/data/upload/5/cd9a2b94-image_1364.jpg","[{""x"":26.990445859872608,""y"":9.076433121019107,""width"":49.920382165605105,""height"":40.605095541401276,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":450},{""x"":19.34713375796178,""y"":78.18471337579614,""width"":54.21974522292988,""height"":18.152866242038186,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":450}]",6.798,"2025-01-12T00:15:17.428080Z"
1289,"1","2025-01-12T00:15:20.519250Z",1346,"/data/upload/5/814491ab-image_1365.jpg","[{""x"":10.689490445859873,""y"":12.261146496815286,""width"":80.71656050955414,""height"":73.56687898089172,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.401,"2025-01-12T00:15:20.519262Z"
1290,"1","2025-01-12T00:15:26.095093Z",1347,"/data/upload/5/ebde58ef-image_1366.jpg","[{""x"":32.72292993630573,""y"":47.77070063694268,""width"":37.0859872611465,""height"":20.541401273885356,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411},{""x"":37.740445859872615,""y"":85.50955414012739,""width"":35.777070063694275,""height"":13.535031847133752,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.898,"2025-01-12T00:15:26.095111Z"
1291,"1","2025-01-12T00:15:29.441872Z",1348,"/data/upload/5/c41135bd-image_1367.jpg","[{""x"":3.0541401273885334,""y"":19.10828025477707,""width"":96.94585987261141,""height"":51.27388535031856,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",7.179,"2025-01-12T00:15:34.161953Z"
1292,"1","2025-01-12T00:15:37.621687Z",1349,"/data/upload/5/ee112b63-image_1368.jpg","[{""x"":14.398089171974524,""y"":14.331210191082802,""width"":74.60828025477709,""height"":71.3375796178344,""rotation"":0,""rectanglelabels"":[""Şort""],""original_width"":300,""original_height"":411}]",2.373,"2025-01-12T00:15:37.621707Z"
1293,"1","2025-01-12T00:15:43.320470Z",1350,"/data/upload/5/f3bbca7f-image_0.jpg","[{""x"":17.39755838641189,""y"":36.78343949044582,""width"":67.20700636942675,""height"":27.229299363057315,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":449}]",4.623,"2025-01-12T00:15:43.320484Z"
1294,"1","2025-01-12T00:15:46.332386Z",1351,"/data/upload/5/47a696ae-image_1.jpg","[{""x"":11.201167728237792,""y"":38.853503184713375,""width"":74.59501061571126,""height"":23.88535031847134,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":449}]",2.311,"2025-01-12T00:15:46.332406Z"
1295,"1","2025-01-12T00:15:49.458857Z",1352,"/data/upload/5/17a50f45-image_2.jpg","[{""x"":1.7452229299363058,""y"":51.27388535031847,""width"":94.46019108280255,""height"":32.324840764331206,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.433,"2025-01-12T00:15:49.458878Z"
1296,"1","2025-01-12T00:15:52.565899Z",1353,"/data/upload/5/7e55a842-image_3.jpg","[{""x"":0,""y"":49.36305732484077,""width"":95.76910828025478,""height"":35.828025477707,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.104,"2025-01-12T00:15:52.565917Z"
1297,"1","2025-01-12T00:15:57.341439Z",1354,"/data/upload/5/af23ec5d-image_4.jpg","[{""x"":1.527070063694267,""y"":53.503184713375795,""width"":96.6417197452229,""height"":33.28025477707006,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.439,"2025-01-12T00:15:57.341457Z"
1298,"1","2025-01-12T00:16:00.808700Z",1355,"/data/upload/5/2e28f9d7-image_5.jpg","[{""x"":6.10828025477707,""y"":22.611464968152866,""width"":90.09713375796179,""height"":60.5095541401274,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.321,"2025-01-12T00:16:00.808721Z"
1299,"1","2025-01-12T00:16:05.911743Z",1356,"/data/upload/5/e88b488e-image_6.jpg","[{""x"":3.9267515923566867,""y"":51.27388535031848,""width"":94.8964968152866,""height"":35.82802547770699,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.756,"2025-01-12T00:16:05.911759Z"
1300,"1","2025-01-12T00:16:08.724861Z",1357,"/data/upload/5/e65d33d1-image_7.jpg","[{""x"":8.121019108280255,""y"":32.324840764331206,""width"":80.89171974522293,""height"":39.01273885350319,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":300}]",2.177,"2025-01-12T00:16:08.724874Z"
1301,"1","2025-01-12T00:16:11.510388Z",1358,"/data/upload/5/b9fb5ed6-image_8.jpg","[{""x"":0,""y"":49.84076433121019,""width"":100,""height"":35.82802547770701,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.043,"2025-01-12T00:16:11.510402Z"
1302,"1","2025-01-12T00:16:14.839256Z",1359,"/data/upload/5/3132b75c-image_9.jpg","[{""x"":1.5270700636942676,""y"":51.7515923566879,""width"":98.47292993630573,""height"":33.917197452229296,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.194,"2025-01-12T00:16:14.839280Z"
1303,"1","2025-01-12T00:16:18.381183Z",1360,"/data/upload/5/55c2bffd-image_10.jpg","[{""x"":0.8726114649681529,""y"":52.38853503184714,""width"":96.42356687898089,""height"":31.210191082802538,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",1.837,"2025-01-12T00:16:18.381201Z"
1304,"1","2025-01-12T00:16:25.525265Z",1361,"/data/upload/5/cbb71150-image_11.jpg","[{""x"":1.7452229299363058,""y"":53.18471337579618,""width"":98.25477707006367,""height"":32.00636942675159,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",6.173,"2025-01-12T00:16:25.525286Z"
1305,"1","2025-01-12T00:16:29.611935Z",1362,"/data/upload/5/e33cf9ad-image_12.jpg","[{""x"":19.780785562632698,""y"":35.35031847133758,""width"":66.73036093418258,""height"":25.955414012738856,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":449}]",3.354,"2025-01-12T00:16:29.611968Z"
1306,"1","2025-01-12T00:16:32.703437Z",1363,"/data/upload/5/57cba28c-image_13.jpg","[{""x"":4.1449044585987265,""y"":53.34394904458599,""width"":92.06050955414013,""height"":30.25477707006369,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.014,"2025-01-12T00:16:32.703456Z"
1307,"1","2025-01-12T00:16:35.692344Z",1364,"/data/upload/5/5deaabd7-image_14.jpg","[{""x"":0.8726114649681529,""y"":46.65605095541402,""width"":99.12738853503184,""height"":39.968152866242036,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.142,"2025-01-12T00:16:35.692360Z"
1308,"1","2025-01-12T00:16:38.826177Z",1365,"/data/upload/5/24d56e53-image_15.jpg","[{""x"":10.24787685774947,""y"":35.828025477707,""width"":78.8848195329087,""height"":26.59235668789809,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":449}]",1.99,"2025-01-12T00:16:38.826193Z"
1309,"1","2025-01-12T00:16:41.861166Z",1366,"/data/upload/5/b9b942be-image_16.jpg","[{""x"":2.6178343949044587,""y"":52.86624203821656,""width"":97.38216560509554,""height"":33.12101910828026,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",1.941,"2025-01-12T00:16:41.861195Z"
1310,"1","2025-01-12T00:16:45.068629Z",1367,"/data/upload/5/e602a166-image_17.jpg","[{""x"":2.6178343949044587,""y"":53.025477707006374,""width"":94.89649681528662,""height"":31.68789808917198,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",1.878,"2025-01-12T00:16:45.068645Z"
1311,"1","2025-01-12T00:16:49.025276Z",1368,"/data/upload/5/c4bdf9fd-image_18.jpg","[{""x"":1.7452229299363058,""y"":54.14012738853503,""width"":92.93312101910828,""height"":29.93630573248408,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.77,"2025-01-12T00:16:49.025293Z"
1312,"1","2025-01-12T00:16:55.202974Z",1369,"/data/upload/5/0d967865-image_19.jpg","[{""x"":0,""y"":49.68152866242033,""width"":97.51433121019103,""height"":37.42038216560507,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.3,"2025-01-12T00:16:55.203002Z"
1313,"1","2025-01-12T00:16:57.987742Z",1370,"/data/upload/5/b3609420-image_20.jpg","[{""x"":4.5812101910828025,""y"":51.27388535031847,""width"":93.5875796178344,""height"":34.394904458598724,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.016,"2025-01-12T00:16:57.987755Z"
1314,"1","2025-01-12T00:17:03.301701Z",1371,"/data/upload/5/e95f971b-image_21.jpg","[{""x"":3.054140127388535,""y"":52.70700636942676,""width"":96.94585987261146,""height"":33.75796178343948,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.245,"2025-01-12T00:17:03.301717Z"
1315,"1","2025-01-12T00:17:07.455914Z",1372,"/data/upload/5/357100bf-image_22.jpg","[{""x"":0.8726114649681529,""y"":49.8407643312102,""width"":99.12738853503184,""height"":38.69426751592357,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.38,"2025-01-12T00:17:07.455926Z"
1316,"1","2025-01-12T00:17:10.481429Z",1373,"/data/upload/5/59428bb3-image_23.jpg","[{""x"":2.6178343949044587,""y"":51.59235668789809,""width"":92.71496815286623,""height"":34.39490445859873,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",1.648,"2025-01-12T00:17:10.481457Z"
1317,"1","2025-01-12T00:17:13.829155Z",1374,"/data/upload/5/4074c761-image_24.jpg","[{""x"":4.5812101910828025,""y"":49.044585987261144,""width"":92.93312101910828,""height"":35.66878980891721,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.305,"2025-01-12T00:17:13.829178Z"
1318,"1","2025-01-12T00:17:17.066719Z",1375,"/data/upload/5/4dc1fc0b-image_25.jpg","[{""x"":0.43630573248407645,""y"":53.82165605095541,""width"":99.56369426751593,""height"":34.23566878980891,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.24,"2025-01-12T00:17:17.066737Z"
1319,"1","2025-01-12T00:17:20.908578Z",1376,"/data/upload/5/55c346e5-image_26.jpg","[{""x"":2.3996815286624202,""y"":52.86624203821654,""width"":97.60031847133756,""height"":35.828025477707,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.148,"2025-01-12T00:17:20.908593Z"
1320,"1","2025-01-12T00:17:30.271208Z",1377,"/data/upload/5/87cc71dd-image_27.jpg","[{""x"":1.5270700636942676,""y"":49.52229299363057,""width"":98.47292993630573,""height"":34.71337579617834,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.212,"2025-01-12T00:17:30.271229Z"
1321,"1","2025-01-12T00:17:44.041863Z",1378,"/data/upload/5/b2a16de4-image_28.jpg","[{""x"":3.054140127388535,""y"":53.025477707006374,""width"":96.64171974522293,""height"":32.64331210191082,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",1.923,"2025-01-12T00:17:44.041881Z"
1322,"1","2025-01-12T00:17:48.742857Z",1379,"/data/upload/5/39b644ac-image_29.jpg","[{""x"":4.5812101910828025,""y"":50.318471337579616,""width"":93.80573248407643,""height"":35.82802547770701,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.961,"2025-01-12T00:17:48.742882Z"
1323,"1","2025-01-12T00:17:52.666814Z",1380,"/data/upload/5/7c5c7a94-image_30.jpg","[{""x"":3.4904458598726116,""y"":52.70700636942676,""width"":94.67834394904459,""height"":32.96178343949044,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.177,"2025-01-12T00:17:52.666837Z"
1324,"1","2025-01-12T00:17:58.457187Z",1381,"/data/upload/5/68e58b98-image_31.jpg","[{""x"":1.9633757961783436,""y"":49.36305732484077,""width"":94.67834394904459,""height"":34.554140127388564,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",4.522,"2025-01-12T00:17:58.457201Z"
1325,"1","2025-01-12T00:18:02.436264Z",1382,"/data/upload/5/1ce13b4f-image_32.jpg","[{""x"":3.926751592356688,""y"":52.547770700636946,""width"":91.84235668789809,""height"":35.50955414012739,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",3.069,"2025-01-12T00:18:02.436282Z"
1326,"1","2025-01-12T00:18:05.688892Z",1383,"/data/upload/5/27f91e56-image_33.jpg","[{""x"":1.0907643312101911,""y"":51.910828025477706,""width"":98.9092356687898,""height"":33.917197452229296,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.519,"2025-01-12T00:18:05.688916Z"
1327,"1","2025-01-12T00:18:09.001302Z",1384,"/data/upload/5/a89665a2-image_34.jpg","[{""x"":3.926751592356688,""y"":55.57324840764332,""width"":92.71496815286623,""height"":28.980891719745216,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.107,"2025-01-12T00:18:09.001320Z"
1328,"1","2025-01-12T00:18:11.957860Z",1385,"/data/upload/5/6fbc3019-image_35.jpg","[{""x"":2.6178343949044587,""y"":56.52866242038217,""width"":97.38216560509554,""height"":33.28025477707006,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.023,"2025-01-12T00:18:11.957879Z"
1329,"1","2025-01-12T00:18:15.770070Z",1386,"/data/upload/5/47a48a09-image_36.jpg","[{""x"":2.1815286624203822,""y"":48.88535031847134,""width"":97.81847133757962,""height"":35.6687898089172,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",2.139,"2025-01-12T00:18:15.770101Z"
